date,sm5,sm10,sm20,sm40,st5,st10,st20,st40,nodes,obs48,T,U,Ff,ff10,VV,Td,VPD,RRR,Po,P,Pa,T_max,T_min
2020-12-06,0.146291,0.1956035,0.2003527,0.1892566,-1.51208,-0.87417,-0.06438,1.565,10,48,-8.075,69.375,3.25,,23.375,-12.8375,0.1060105117898142,0.0,746.1375,769.2625,0.10000000000000002,-5.8,-11.2
2020-12-07,0.144004,0.1921613,0.1967365,0.1873129,-1.75229,-1.04229,-0.20146,1.48458,10,48,-11.7875,71.875,3.875,,30.0,-15.925,0.07258698476949667,0.0,748.7375,772.275,0.09999999999999999,-9.9,-14.1
2020-12-08,0.1419082,0.188966,0.1923746,0.1851958,-1.9125,-1.19708,-0.34687,1.38625,10,48,-10.1375,57.125,3.5,,30.0,-17.1375,0.1262559003061836,0.0,747.475,770.9625,-0.3375,-7.6,-12.9
2020-12-09,0.1406298,0.1863432,0.188694,0.1816875,-1.94458,-1.28333,-0.44396,1.30937,10,48,-5.0125,57.25,3.125,,19.5,-12.25,0.1843159232014101,0.0,742.35,765.25,-0.6125,-1.9,-8.8
2020-12-10,0.1401231,0.1846842,0.186017,0.1788735,-1.93708,-1.29167,-0.50875,1.19938,10,48,-6.6875,61.0,3.875,,24.0,-13.1125,0.15232878329037727,0.0,741.6125,764.5,0.23750000000000002,-3.2,-9.5
2020-12-11,0.1382795,0.1821051,0.182737,0.1770589,-2.18458,-1.46479,-0.625,1.10875,10,48,-11.35,71.5,1.625,,23.5,-15.675,0.079478346648516,0.0,744.3375,767.625,0.2,-7.1,-13.7
2020-12-12,0.1347833,0.1779158,0.1769585,0.1751908,-2.69375,-1.84021,-0.86042,1.01312,10,48,-13.775,70.5,1.375,,19.0,-18.3125,0.06890335021997633,0.0,743.6375,767.2125,-0.1125,-10.6,-18.8
2020-12-13,0.130941,0.1731936,0.1699797,0.1723122,-3.22979,-2.27583,-1.15917,0.87396,10,48,-17.15,71.75,2.75,,23.75,-21.25,0.04843694627990737,0.0,745.7875,769.775,0.4375,-14.1,-19.8
2020-12-14,0.128488,0.1695692,0.1641054,0.1693177,-3.63667,-2.655,-1.47104,0.69271,10,48,-17.825,65.625,3.125,,29.75,-22.8,0.05401170913230411,0.0,748.175,772.3,0.275,-14.8,-20.0
2020-12-15,0.1254927,0.1659912,0.1589039,0.1669851,-4.19542,-3.14083,-1.85042,0.48917,10,48,-19.5625,65.875,2.125,,29.125,-24.4125,0.046415519396383616,0.0,750.3125,774.6625,0.15000000000000002,-16.2,-21.8
2020-12-16,0.1233541,0.1630705,0.1534922,0.1647761,-4.54417,-3.51604,-2.21313,0.265,10,48,-17.5625,61.0,2.625,,29.0,-23.4375,0.06399997058363283,0.0,750.325,774.6125,-0.2625,-14.9,-20.7
2020-12-17,0.1232367,0.1621552,0.150759,0.1623486,-4.31875,-3.48604,-2.34583,0.06146,10,48,-12.4625,61.375,4.125,,29.375,-18.425,0.09218365487946789,0.0,746.95,770.6625,-0.15,-9.5,-14.5
2020-12-18,0.123404,0.1619352,0.1496863,0.1589808,-4.19521,-3.38458,-2.34146,-0.05604,10,48,-14.65,59.875,3.625,,30.0,-20.8625,0.0818789033114124,0.0,749.7125,773.5375,0.4875,-11.6,-16.7
2020-12-19,0.1216462,0.1602861,0.1479451,0.1558011,-4.72458,-3.78792,-2.60646,-0.19104,10,48,-15.775,60.25,2.625,,29.875,-21.7875,0.07343986041410398,0.0,751.125,775.1625,-0.049999999999999996,-12.7,-18.3
2020-12-20,0.1205964,0.1587875,0.1459548,0.1526112,-4.88917,-4.01208,-2.86083,-0.37625,10,48,-11.8125,62.875,3.5,,29.625,-17.575,0.09833254622042385,0.0,749.175,772.9,-0.4125,-8.7,-15.7
2020-12-21,0.1217685,0.1591472,0.1452906,0.1492764,-4.27604,-3.62583,-2.73062,-0.49437,10,48,-6.0875,56.875,4.375,,21.25,-13.3125,0.1719674828496178,0.0,745.1,768.175,-0.45,-3.7,-9.0
2020-12-22,0.1232101,0.1602306,0.1453795,0.1475345,-3.68021,-3.13458,-2.44333,-0.49125,10,48,-3.3375,71.0,3.375,,12.25,-7.95,0.14409982698633447,0.0,741.9,764.55,-0.3375,-0.2,-5.3
2020-12-23,0.1238193,0.1607128,0.1453804,0.1464104,-3.49312,-2.96896,-2.2975,-0.495,10,48,-4.35,73.375,4.0,,11.5125,-8.55,0.12127538704777252,0.0,738.0375,760.575,-0.22499999999999998,-2.2,-9.4
2020-12-24,0.1237203,0.160782,0.1452543,0.1455329,-3.54208,-2.92042,-2.21021,-0.48083,10,48,-10.875,81.125,3.125,,21.625,-13.6,0.052033550951695234,0.0,741.125,764.3,0.1125,-9.0,-12.2
2020-12-25,0.1214416,0.1588064,0.1436497,0.1439668,-4.38896,-3.57042,-2.60146,-0.57562,10,48,-13.0625,68.375,3.75,,30.0,-17.8125,0.07709456182012883,0.0,742.4375,765.95,0.525,-9.0,-16.9
2020-12-26,0.1194834,0.1567474,0.1412211,0.1408385,-4.92083,-4.07875,-3.03792,-0.76271,10,48,-10.325,58.625,1.5,,24.875,-17.5125,0.13662404750809953,0.0,743.8,767.175,-0.3375,-5.8,-16.5
2020-12-27,0.1198667,0.1565503,0.1399235,0.137158,-4.56583,-3.90521,-3.04917,-0.89583,10,48,-12.525,70.375,2.375,,20.375,-17.0375,0.07106364046669769,0.0,744.7,768.1125,0.8625,-8.7,-16.1
2020-12-28,0.117675,0.1549641,0.1385447,0.1338332,-5.34479,-4.43521,-3.33354,-0.99667,10,48,-15.6,61.625,2.375,,24.375,-21.45,0.07238971410714151,0.0,750.4625,774.4125,0.4375,-12.7,-17.6
